classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
87026993,skuza004,1131574,f357ef50d0bc8f4fb262,2282,RHESSI Pointing,6.9,2018-01-22 18:29:42 UTC,,,"{""session"":""449fd61a331e78b56e9ec3c217f6073f3f7368a6364a0cb53f9061ae97bf2cab"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-01-22T18:29:28.737Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-01-22T18:29:43.627Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":737,""clientHeight"":369,""naturalWidth"":1024,""naturalHeight"":512}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[]}]","{""3298929"":{""retired"":null,""Filename"":""Clean29-Sep-2015 01-03-52.png""}}",3298929
87027332,skuza004,1131574,f357ef50d0bc8f4fb262,2282,RHESSI Pointing,6.9,2018-01-22 18:32:35 UTC,,,"{""session"":""449fd61a331e78b56e9ec3c217f6073f3f7368a6364a0cb53f9061ae97bf2cab"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-01-22T18:29:44.916Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-01-22T18:32:36.256Z"",""seen_before"":true,""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":737,""clientHeight"":369,""naturalWidth"":1024,""naturalHeight"":512}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[]}]","{""3298931"":{""retired"":null,""Filename"":""RHClean29-Sep-2015 01-00-04.png""}}",3298931
89602162,skuza004,1131574,a9bc4b12b628f60f0d4d,2239,RHESSI Flares BC,18.3,2018-02-10 04:27:36 UTC,,,"{""session"":""9789f6cd679d9ae45ac7171bc01d6df1951deb0b84d162f54caefb4424cc57d1"",""viewport"":{""width"":1350,""height"":609},""started_at"":""2018-02-08T21:02:29.921Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-10T04:27:38.515Z"",""seen_before"":true,""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":722,""clientHeight"":361,""naturalWidth"":1024,""naturalHeight"":512}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""One footpoint""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""Yes""}]","{""3298927"":{""retired"":null,""Filename"":""Clean29-Sep-2015 00-49-00.png""}}",3298927
91142141,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,17.31,2018-02-20 02:36:03 UTC,,,"{""session"":""8d0291c81099c2967ea3094b187f54688b228e2b32b8cdd7382fa46995d5ae43"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-20T02:35:38.849Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-20T02:36:04.137Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":402,""clientHeight"":338,""naturalWidth"":402,""naturalHeight"":338}]}","[{""task"":""T0"",""task_label"":""Mark any sources (magenta outlines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":240.296875,""y"":153.5,""tool"":0,""frame"":0,""details"":[],""tool_label"":""At the base of the flare loop""}]}]","{""19233521"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h09m12s24.png""}}",19233521
91142607,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,17.34,2018-02-20 02:40:25 UTC,,,"{""session"":""8fb034054f1eee7507ea00d4b2c10ce72c59cf380bfab29662bcac2a5a1b3ce0"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-20T02:40:09.812Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-20T02:40:26.220Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":404,""clientHeight"":342,""naturalWidth"":404,""naturalHeight"":342}]}","[{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":254.296875,""y"":162.5,""tool"":1,""frame"":0,""details"":[],""tool_label"":""At the top of the flare loop""}]}]","{""19233502"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-10h19m25s211.png""}}",19233502
91142674,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,17.34,2018-02-20 02:40:56 UTC,,,"{""session"":""8fb034054f1eee7507ea00d4b2c10ce72c59cf380bfab29662bcac2a5a1b3ce0"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-20T02:40:33.725Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-20T02:40:56.985Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":396,""clientHeight"":338,""naturalWidth"":396,""naturalHeight"":338}]}","[{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":197.296875,""y"":129.5,""tool"":1,""frame"":0,""details"":[],""tool_label"":""At the top of the flare loop""},{""x"":345.296875,""y"":145.5,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to the flare loop""}]}]","{""19233513"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h07m23s205.png""}}",19233513
91142683,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,17.34,2018-02-20 02:41:02 UTC,,,"{""session"":""8fb034054f1eee7507ea00d4b2c10ce72c59cf380bfab29662bcac2a5a1b3ce0"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-20T02:40:58.117Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-20T02:41:03.127Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":402,""clientHeight"":338,""naturalWidth"":402,""naturalHeight"":338}]}","[{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":256.296875,""y"":146.5,""tool"":1,""frame"":0,""details"":[],""tool_label"":""At the top of the flare loop""}]}]","{""19233523"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h09m45s100.png""}}",19233523
91142699,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,17.34,2018-02-20 02:41:09 UTC,,,"{""session"":""8fb034054f1eee7507ea00d4b2c10ce72c59cf380bfab29662bcac2a5a1b3ce0"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-20T02:41:03.959Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-20T02:41:10.379Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":390,""clientHeight"":338,""naturalWidth"":390,""naturalHeight"":338}]}","[{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":200.296875,""y"":145.5,""tool"":1,""frame"":0,""details"":[],""tool_label"":""At the top of the flare loop""}]}]","{""19233564"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-10h40m29s198.png""}}",19233564
91239537,skuza004,1131574,8a995c4a1d5e7ae3af9c,4619,Coronal Source Mapping,26.34,2018-02-20 18:30:31 UTC,,,"{""session"":""27bffccd375193c60782480cc142cd4132ee6117a5170586cb4f6f1f6c3608a3"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-20T18:30:00.137Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-20T18:30:32.105Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":388,""clientHeight"":338,""naturalWidth"":388,""naturalHeight"":338}]}","[{""task"":""T1"",""task_label"":""Outline the flare with a curve that matches it's shape."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":247.296875,""y"":183.5},{""x"":157.796875,""y"":108},{""x"":256.296875,""y"":84.5}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the primary flare structure.""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":220.296875,""y"":164.5,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Along the flare loop""}]}]","{""19233510"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h05m49s40.png""}}",19233510
91240184,skuza004,1131574,8a995c4a1d5e7ae3af9c,4619,Coronal Source Mapping,26.34,2018-02-20 18:33:00 UTC,,,"{""session"":""27bffccd375193c60782480cc142cd4132ee6117a5170586cb4f6f1f6c3608a3"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-20T18:30:39.783Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-20T18:33:01.119Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":396,""clientHeight"":338,""naturalWidth"":396,""naturalHeight"":338}]}","[{""task"":""T1"",""task_label"":""Outline the flare with a curve that matches it's shape."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":330.296875,""y"":209.5},{""x"":234.296875,""y"":205.5},{""x"":238.296875,""y"":145.5},{""x"":269.796875,""y"":98},{""x"":339.296875,""y"":120.5}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the primary flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":356.296875,""y"":178.5},{""x"":308.796875,""y"":134},{""x"":365.296875,""y"":111.5}],""details"":[],""auto_closed"":true,""tool_label"":""Outline any secondary flare structures (smaller arches or loops).""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":351.296875,""y"":175.5,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to the flare loop""}]}]","{""19233514"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h07m38s100.png""}}",19233514
91321113,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,28.36,2018-02-21 04:10:13 UTC,,,"{""session"":""637c2eb79f44628b1581919e9161e323ff00d532a5c9ac22eb1f205484fd567e"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:09:00.330Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:10:15.137Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":388,""clientHeight"":346,""naturalWidth"":388,""naturalHeight"":346}]}","[{""task"":""T1"",""task_label"":""Outline the flare with a curve that matches it's shape."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":148.296875,""y"":121},{""x"":249.796875,""y"":130},{""x"":177.296875,""y"":223}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the primary flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":156.296875,""y"":150},{""x"":299.296875,""y"":198},{""x"":182.296875,""y"":250}],""details"":[],""auto_closed"":true,""tool_label"":""Outline any secondary flare structures (smaller arches or loops).""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":178.296875,""y"":145,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Along the flare loop""},{""x"":201.296875,""y"":167,""tool"":2,""frame"":0,""details"":[],""tool_label"":""Above the flare loop""}]}]","{""19233506"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h03m58s196.png""}}",19233506
91321159,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,28.36,2018-02-21 04:10:49 UTC,,,"{""session"":""637c2eb79f44628b1581919e9161e323ff00d532a5c9ac22eb1f205484fd567e"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:10:19.080Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:10:50.923Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":404,""clientHeight"":336,""naturalWidth"":404,""naturalHeight"":336}]}","[{""task"":""T1"",""task_label"":""Outline the flare with a curve that matches it's shape."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":308.296875,""y"":231},{""x"":233.296875,""y"":146.5},{""x"":320.296875,""y"":142}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the primary flare structure.""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":275.296875,""y"":164,""tool"":1,""frame"":0,""details"":[],""tool_label"":""At the top of the flare loop""},{""x"":195.296875,""y"":128,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to the flare loop""}]}]","{""19233533"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h13m52s8.png""}}",19233533
91321237,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,28.36,2018-02-21 04:11:49 UTC,,,"{""session"":""637c2eb79f44628b1581919e9161e323ff00d532a5c9ac22eb1f205484fd567e"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:10:53.604Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:11:51.067Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":396,""clientHeight"":340,""naturalWidth"":396,""naturalHeight"":340}]}","[{""task"":""T1"",""task_label"":""Outline the flare with a curve that matches it's shape."",""value"":[]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":235.296875,""y"":132,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to the flare loop""}]}]","{""19233539"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h17m42s14.png""}}",19233539
91321261,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,28.36,2018-02-21 04:12:01 UTC,,,"{""session"":""637c2eb79f44628b1581919e9161e323ff00d532a5c9ac22eb1f205484fd567e"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:11:52.299Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:12:02.767Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":396,""clientHeight"":340,""naturalWidth"":396,""naturalHeight"":340}]}","[{""task"":""T1"",""task_label"":""Outline the flare with a curve that matches it's shape."",""value"":[]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":256.296875,""y"":127,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to the flare loop""}]}]","{""19233540"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h17m51s95.png""}}",19233540
91321282,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,28.36,2018-02-21 04:12:10 UTC,,,"{""session"":""637c2eb79f44628b1581919e9161e323ff00d532a5c9ac22eb1f205484fd567e"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:12:04.307Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:12:12.137Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":408,""clientHeight"":344,""naturalWidth"":408,""naturalHeight"":344}]}","[{""task"":""T1"",""task_label"":""Outline the flare with a curve that matches it's shape."",""value"":[]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":263.296875,""y"":153,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to the flare loop""}]}]","{""19233560"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h34m17s216.png""}}",19233560
91321409,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,28.36,2018-02-21 04:13:07 UTC,,,"{""session"":""637c2eb79f44628b1581919e9161e323ff00d532a5c9ac22eb1f205484fd567e"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:12:13.115Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:13:08.979Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":388,""clientHeight"":336,""naturalWidth"":388,""naturalHeight"":336}]}","[{""task"":""T1"",""task_label"":""Outline the flare with a curve that matches it's shape."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":225.296875,""y"":214},{""x"":259.796875,""y"":223},{""x"":248.296875,""y"":270}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the primary flare structure.""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":211.296875,""y"":136},{""x"":205.296875,""y"":139.5},{""x"":199.296875,""y"":144}],""details"":[],""auto_closed"":true,""tool_label"":""Outline any secondary flare structures (smaller arches or loops).""},{""tool"":1,""frame"":0,""closed"":true,""points"":[{""x"":222.296875,""y"":116},{""x"":208.296875,""y"":123},{""x"":214.296875,""y"":144},{""x"":222.796875,""y"":152.5},{""x"":231.296875,""y"":161},{""x"":252.296875,""y"":143.5},{""x"":245.296875,""y"":132},{""x"":240.796875,""y"":116}],""details"":[],""tool_label"":""Outline any secondary flare structures (smaller arches or loops).""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":245.296875,""y"":233,""tool"":3,""frame"":0,""details"":[],""tool_label"":""Along the flare loop""}]}]","{""19233574"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-10h46m54s235.png""}}",19233574
91323056,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,33.54,2018-02-21 04:28:50 UTC,,,"{""session"":""8551e2628dbe8a761cd6217c86557123215ce8bf0403cc3e5d22f596d63fa0b2"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:27:40.232Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:28:51.451Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":392,""clientHeight"":338,""naturalWidth"":392,""naturalHeight"":338}]}","[{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":197.296875,""y"":149},{""x"":293.796875,""y"":144.5},{""x"":206.296875,""y"":194}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":207.296875,""y"":169,""tool"":0,""frame"":0,""details"":[],""tool_label"":""At the base of the flare loop""}]}]","{""19233509"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h05m23s6.png""}}",19233509
91323560,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,33.64,2018-02-21 04:35:54 UTC,,,"{""session"":""02b9b823d9cf76cae356951be96b7cdcf460dbd40f70d5c3ce43cd4540f82310"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:35:30.623Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:35:56.064Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":390,""clientHeight"":336,""naturalWidth"":390,""naturalHeight"":336}]}","[{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":228.296875,""y"":162},{""x"":252.296875,""y"":157.5},{""x"":254.296875,""y"":193}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":247.296875,""y"":165,""tool"":1,""frame"":0,""details"":[],""tool_label"":""At the top of the flare loop. (On the loop)""}]}]","{""19233505"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h03m38s253.png""}}",19233505
91323570,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,33.64,2018-02-21 04:36:07 UTC,,,"{""session"":""02b9b823d9cf76cae356951be96b7cdcf460dbd40f70d5c3ce43cd4540f82310"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T04:35:57.536Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T04:36:08.954Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":394,""clientHeight"":336,""naturalWidth"":394,""naturalHeight"":336}]}","[{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest."",""value"":[]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":226.296875,""y"":108,""tool"":4,""frame"":0,""details"":[],""tool_label"":""Not related to the flare loop""}]}]","{""19233535"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h14m32s160.png""}}",19233535
91327879,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,50.112,2018-02-21 05:19:18 UTC,,,"{""session"":""d1d9c35195225f73879e13ac31799fad34727bf89c7038a5eafb00e59f0748ec"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T05:18:50.499Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T05:19:20.029Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":390,""clientHeight"":340,""naturalWidth"":390,""naturalHeight"":340}]}","[{""task"":""T2"",""task_label"":""How many arches or loop like structures are visible in the image?"",""value"":""None""},{""task"":""T3"",""task_label"":""Please mark the center of any bright or faint sources that you can see on this image. Sources are shown with the red, yellow and blue contour lines."",""value"":[{""x"":235.296875,""y"":128,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""19233518"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h08m27s85.png""}}",19233518
91327950,skuza004,1131574,eb3348823f672faa9f4f,4619,Coronal Source Mapping,50.112,2018-02-21 05:20:01 UTC,,,"{""session"":""d1d9c35195225f73879e13ac31799fad34727bf89c7038a5eafb00e59f0748ec"",""viewport"":{""width"":1366,""height"":637},""started_at"":""2018-02-21T05:19:22.533Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2018-02-21T05:20:02.583Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":402,""clientHeight"":336,""naturalWidth"":402,""naturalHeight"":336}]}","[{""task"":""T2"",""task_label"":""How many arches or loop like structures are visible in the image?"",""value"":""1 ""},{""task"":""T1"",""task_label"":""Outline all flare arches with a curve that matches it's shape. Start with the brightest and end with the dimmest."",""value"":[{""tool"":0,""frame"":0,""closed"":true,""points"":[{""x"":233.296875,""y"":142},{""x"":240.296875,""y"":159},{""x"":217.296875,""y"":184}],""details"":[],""auto_closed"":true,""tool_label"":""Outline the brightest flare structure.""}]},{""task"":""T0"",""task_label"":""Mark any sources (RBY lines) that appear at the various positions in the image.  Flare loops appear as bright white arches."",""value"":[{""x"":236.296875,""y"":155,""tool"":1,""frame"":0,""details"":[],""tool_label"":""At the top of the flare loop. (On the loop)""}]}]","{""19233525"":{""retired"":null,""Filename"":""vlcsnap-2018-02-17-22h10m21s202.png""}}",19233525
